code|state_fips|county_fips|period|civilian|employed|unemployed|rate|county|state|state_code
CN484850|48|485|Apr-12|60639|56965|3674|6.1|wichita|texas|TX
CN484870|48|487|Apr-12|7922|7580|342|4.3|wilbarger|texas|TX
CN484890|48|489|Apr-12|9551|8345|1206|12.6|willacy|texas|TX
PA483150|48|491|Apr-12|230715|217885|12830|5.6|williamson|texas|TX
CN484930|48|493|Apr-12|20213|19129|1084|5.4|wilson|texas|TX
CN484950|48|495|Apr-12|3633|3466|167|4.6|winkler|texas|TX
CN484970|48|497|Apr-12|28657|26928|1729|6.0|wise|texas|TX
CN484990|48|499|Apr-12|18457|17221|1236|6.7|wood|texas|TX
CN485010|48|501|Apr-12|4924|4756|168|3.4|yoakum|texas|TX
CN485030|48|503|Apr-12|9504|9033|471|5.0|young|texas|TX
CN485050|48|505|Apr-12|6745|6327|418|6.2|zapata|texas|TX
CN485070|48|507|Apr-12|4283|3744|539|12.6|zavala|texas|TX
CN490010|49|001|Apr-12|3254|3048|206|6.3|beaver|utah|UT
CN490030|49|003|Apr-12|20201|18764|1437|7.1|box elder|utah|UT
PA490400|49|005|Apr-12|60740|57997|2743|4.5|cache|utah|UT
CN490070|49|007|Apr-12|9727|9010|717|7.4|carbon|utah|UT
CN490090|49|009|Apr-12|443|419|24|5.4|daggett|utah|UT
PS490100|49|011|Apr-12|142351|134360|7991|5.6|davis|utah|UT
CN490130|49|013|Apr-12|10671|10221|450|4.2|duchesne|utah|UT
CN490150|49|015|Apr-12|4957|4600|357|7.2|emery|utah|UT
CN490170|49|017|Apr-12|2640|2349|291|11.0|garfield|utah|UT
CN490190|49|019|Apr-12|5485|5065|420|7.7|grand|utah|UT
CN490210|49|021|Apr-12|19746|18277|1469|7.4|iron|utah|UT
CN490230|49|023|Apr-12|4071|3760|311|7.6|juab|utah|UT
CN490250|49|025|Apr-12|3374|3121|253|7.5|kane|utah|UT
CN490270|49|027|Apr-12|6303|6004|299|4.7|millard|utah|UT
CN490290|49|029|Apr-12|4186|3948|238|5.7|morgan|utah|UT
CN490310|49|031|Apr-12|686|641|45|6.6|piute|utah|UT
CN490330|49|033|Apr-12|1126|1074|52|4.6|rich|utah|UT
CN490350|49|035|Apr-12|547602|516220|31382|5.7|salt lake|utah|UT
CN490370|49|037|Apr-12|5227|4677|550|10.5|san juan|utah|UT
CN490390|49|039|Apr-12|10743|9889|854|7.9|sanpete|utah|UT
CN490410|49|041|Apr-12|9515|8874|641|6.7|sevier|utah|UT
CN490430|49|043|Apr-12|21577|20465|1112|5.2|summit|utah|UT
CN490450|49|045|Apr-12|27932|26136|1796|6.4|tooele|utah|UT
CN490470|49|047|Apr-12|18321|17611|710|3.9|uintah|utah|UT
CN490490|49|049|Apr-12|218535|205718|12817|5.9|utah|utah|UT
CN490510|49|051|Apr-12|9685|8973|712|7.4|wasatch|utah|UT
CN490530|49|053|Apr-12|56074|51885|4189|7.5|washington|utah|UT
CN490550|49|055|Apr-12|1298|1139|159|12.2|wayne|utah|UT
CN490570|49|057|Apr-12|109554|102071|7483|6.8|weber|utah|UT
CN500010|50|001|Apr-12|21044|20108|936|4.4|addison|vermont|VT
CN500030|50|003|Apr-12|19514|18293|1221|6.3|bennington|vermont|VT
CN500050|50|005|Apr-12|16517|15458|1059|6.4|caledonia|vermont|VT
PA500100|50|007|Apr-12|91575|88369|3206|3.5|chittenden|vermont|VT
CN500090|50|009|Apr-12|3008|2778|230|7.6|essex|vermont|VT
CN500110|50|011|Apr-12|26022|24853|1169|4.5|franklin|vermont|VT
CN500130|50|013|Apr-12|3887|3640|247|6.4|grand isle|vermont|VT
CN500150|50|015|Apr-12|15622|14590|1032|6.6|lamoille|vermont|VT
CN500170|50|017|Apr-12|15999|15250|749|4.7|orange|vermont|VT
CN500190|50|019|Apr-12|15103|13911|1192|7.9|orleans|vermont|VT
PA500200|50|021|Apr-12|33804|31772|2032|6.0|rutland|vermont|VT
PA500300|50|023|Apr-12|34369|32758|1611|4.7|washington|vermont|VT
CN500250|50|025|Apr-12|24823|23399|1424|5.7|windham|vermont|VT
PA500400|50|027|Apr-12|31617|30138|1479|4.7|windsor|vermont|VT
CN510010|51|001|Apr-12|18588|17364|1224|6.6|accomack|virginia|VA
PA510970|51|003|Apr-12|57876|55462|2414|4.2|albemarle|virginia|VA
CN510050|51|005|Apr-12|7145|6621|524|7.3|alleghany|virginia|VA
CN510070|51|007|Apr-12|6667|6306|361|5.4|amelia|virginia|VA
CN510090|51|009|Apr-12|15411|14473|938|6.1|amherst|virginia|VA
CN510110|51|011|Apr-12|7347|6822|525|7.1|appomattox|virginia|VA
PS510100|51|013|Apr-12|137481|133123|4358|3.2|arlington|virginia|VA
PA510900|51|015|Apr-12|38965|36992|1973|5.1|augusta|virginia|VA
CN510170|51|017|Apr-12|2786|2649|137|4.9|bath|virginia|VA
CN510190|51|019|Apr-12|35619|33745|1874|5.3|bedford|virginia|VA
CN510210|51|021|Apr-12|3527|3334|193|5.5|bland|virginia|VA
CN510230|51|023|Apr-12|17842|16986|856|4.8|botetourt|virginia|VA
CN510250|51|025|Apr-12|6803|6150|653|9.6|brunswick|virginia|VA
