"country","age","sex","height","weight","hungry","fruit","vegetables","teeth","hands_eating","hands_toilet","hands_soap","sample_weight","bmi"
"aeh","14","Male",1.71,66,"Never","<1","2","1","Most of the time","Always","Sometimes",4.9542,22.5710475017954
"aeh","13","Male",1.49,32,"Never","<1","<1","2","Always","Always","Always",4.9542,14.4137651457142
"aeh","14","Male",1.72,70,"Never","1","2","1","Always","Always","Always",4.9542,23.6614386154678
"aeh","13",NA,NA,NA,"Never","<1","1","1","Sometimes","Most of the time","Sometimes",5.0926,NA
"aeh","13","Male",1.52,44,"Never","1","1","2","Always","Always","Always",4.9542,19.0443213296399
"aeh","14","Male",1.63,55,"Never","2","1","2","Always",NA,NA,4.9542,20.7008167413151
"aeh","14","Male",1.64,48,"Never","1","1","1","Sometimes","Most of the time","Most of the time",4.9542,17.8465199286139
"aeh","13","Male",1.64,47,"Rarely","1","1","2","Always","Always","Sometimes",4.9542,17.4747174301011
"aeh","14","Male",1.73,61,"Never","2","1","2","Always","Always","Most of the time",4.9542,20.3815697149921
"aeh","15","Female",1.67,84,"Never","<1","1","2","Always","Always","Most of the time",5.0926,30.1194019147334
"aeh","13","Male",1.51,72,"Never","1","1","1","Always","Always","Always",4.9542,31.5775623876146
"aeh","16+","Male",1.68,63,"Never","1","2","1","Most of the time","Always","Most of the time",4.9542,22.3214285714286
"aeh","14","Male",1.64,75,"Always","5+","0","0","Always","Always","Always",4.9542,27.8851873884593
"aeh","14","Male",1.61,61,"Rarely","0","5+","3","Always","Never","Always",5.495,23.5330427066857
"aeh","16+","Female",1.65,78,"Never","2","2","2","Always","Always","Always",5.0926,28.6501377410468
"aeh","14","Male",1.7,49,"Never","2","1","2","Always","Always","Sometimes",4.9542,16.9550173010381
"aeh","16+","Male",1.74,85,"Sometimes","3","1","1","Always","Always","Always",5.8219,28.075042938301
"aeh","13","Female",NA,NA,"Never","<1","2","2","Always","Always","Most of the time",5.9846,NA
"aeh","13","Male",1.66,100,"Rarely","<1","2","1","Always","Always","Never",5.8219,36.2897372623022
"aeh","13","Male",NA,NA,"Never","5+","4","3","Always","Always","Always",5.8219,NA
"aeh","14",NA,NA,NA,"Sometimes","2","4","2","Always","Always","Most of the time",5.9846,NA
"aeh","14","Male",1.53,32,"Never","3","3","2","Always","Always","Most of the time",5.8219,13.6699559998291
"aeh","13","Male",1.65,50,"Sometimes","0","1","1","Most of the time","Always","Sometimes",5.8219,18.3654729109275
"aeh","14","Male",NA,NA,"Never","<1","1","<1",NA,"Sometimes","Most of the time",5.8219,NA
"aeh","14","Male",1.62,52,"Never","2","1","2","Always","Always","Always",5.8219,19.8140527358634
"aeh","13","Male",1.65,79,"Sometimes","1","1","1","Always","Always","Always",5.8219,29.0174471992654
"aeh","14","Male",1.68,58,"Sometimes","2","3","2","Always","Always","Always",5.8219,20.5498866213152
"aeh","14","Male",1.58,50,"Rarely","5+","3","3","Always","Always","Always",5.8219,20.0288415318058
"aeh","13","Male",NA,NA,"Never","1","2","<1","Always","Always","Always",5.8219,NA
"aeh","14","Male",1.5,40,"Never","5+","2","2","Always","Always","Rarely",5.8219,17.7777777777778
"aeh","13","Male",NA,NA,"Never","2","1","2","Always","Always","Most of the time",5.8219,NA
"aeh","13","Male",NA,NA,"Always","2","2","2","Always","Always","Always",5.8219,NA
"aeh","13","Male",1.72,60,"Rarely","1","3","2","Always","Always","Most of the time",5.8219,20.2812330989724
"aeh","13","Male",1.63,45,"Rarely","2","3","1","Always","Always","Always",5.8219,16.9370318792578
"aeh","13","Male",1.6,50,"Never","1","1","2","Always","Always","Most of the time",5.8219,19.53125
"aeh","13","Male",1.56,54,"Never","1","1","2","Always","Always","Always",5.8219,22.1893491124260
"aeh","13","Male",1.6,51,"Never","<1","1","2","Always","Always","Most of the time",5.8219,19.921875
"aeh","13",NA,NA,NA,"Rarely","1","2","1","Always","Always","Always",5.9846,NA
"aeh","14","Male",NA,NA,"Never","<1","5+","1","Always","Always","Rarely",5.8219,NA
"aeh","13","Male",1.56,45,"Never","1","1","2","Always","Always","Most of the time",5.8219,18.4911242603550
"aeh","14","Male",1.67,48,"Never","2",NA,"1","Most of the time","Most of the time","Rarely",5.8219,17.2110868084191
"aeh","14","Male",1.67,65,"Rarely","<1","3","1","Sometimes","Always","Always",5.8219,23.3066800530675
"aeh","13",NA,NA,NA,"Never","<1","2","1","Always","Most of the time","Most of the time",5.9846,NA
"aeh","14","Male",1.69,52,"Sometimes","1","1","2","Always","Always","Most of the time",5.8219,18.2066454255803
"aeh",NA,"Female",NA,NA,"Never","2","<1","2","Most of the time","Most of the time","Most of the time",5.9846,NA
"aeh","13","Male",1.63,65,"Rarely","2","2","2","Always","Always","Most of the time",5.8219,24.4646016033724
"aeh","13","Male",1.59,40,"Never","1","3","2","Always","Always","Most of the time",5.8219,15.8221589335865
"aeh","13","Male",1.6,45,"Never","1","2","2","Always","Always","Always",5.8219,17.578125
"aeh","13","Male",1.5,40,"Never","3","<1","3","Always","Always","Always",5.8219,17.7777777777778
"aeh","14","Male",1.6,54,"Never","2","2","2","Always","Always","Always",5.8219,21.09375
"aeh","13","Male",1.4,37,"Never","1","2","1","Always","Always","Always",5.8219,18.8775510204082
"aeh","13","Male",1.59,45,"Sometimes","3","4","2","Always","Always","Always",5.8219,17.7999288002848
"aeh","11-","Male",1.43,44,"Never","1","1","2","Always","Always","Always",6.4575,21.5169445938677
"aeh","12","Male",1.4,45,"Never","1","5+","<1","Always","Always","Always",6.4575,22.9591836734694
"aeh","12","Male",NA,NA,"Never","0","<1","<1","Sometimes","Sometimes","Most of the time",6.4575,NA
"aeh","12","Male",1.48,44,"Never","1","3","2","Sometimes","Always","Always",6.4575,20.0876552227904
"aeh","12","Male",1.53,58,"Sometimes","2","5+","2","Always","Always","Always",6.4575,24.7767952496903
"aeh","11-","Male",1.48,51,"Sometimes",NA,"2","2","Always","Always","Always",6.4575,23.2834185536888
"aeh","11-","Female",1.47,55,"Sometimes","1","2","1","Sometimes","Always","Always",6.0149,25.4523578138738
"aeh","11-","Male",NA,NA,"Rarely","5+","0","2","Most of the time","Always","Sometimes",6.4575,NA
"aeh","11-","Male",1.4,45,"Never","<1","1","1","Most of the time","Always","Always",6.4575,22.9591836734694
"aeh","12","Male",NA,NA,"Sometimes","2","5+","2","Always","Always","Most of the time",6.4575,NA
"aeh","11-","Male",NA,NA,"Never","<1","5+","4+","Sometimes","Always","Sometimes",6.4575,NA
"aeh","11-","Male",NA,NA,"Rarely","<1","2","4+","Always","Always","Always",6.4575,NA
"aeh","12","Male",1.5,50,"Never","2","3","3","Always","Always","Always",6.4575,22.2222222222222
"aeh","11-","Female",1.37,29,"Rarely","1","2","3","Always","Always","Always",6.0149,15.4510096435612
"aeh","12","Male",NA,NA,"Rarely","2",NA,"2","Always",NA,NA,6.4575,NA
"aeh","12","Male",1.55,53,"Never","2","2","3","Most of the time","Always","Always",6.4575,22.0603537981269
"aeh","11-",NA,NA,NA,"Sometimes","2","2","2","Sometimes","Always","Sometimes",6.0149,NA
"aeh","12","Male",NA,NA,NA,"3","3","3","Always","Always","Always",6.4575,NA
"aeh",NA,"Male",NA,NA,"Sometimes",NA,NA,"2","Most of the time","Always","Always",6.4575,NA
"aeh","11-","Male",1.41,42,"Never","2","2","2","Always","Always","Always",6.4575,21.12569790252
"aeh","11-","Male",1.46,43,"Never","2","5+","1","Always","Most of the time","Rarely",6.4575,20.1726402702196
"aeh","11-","Male",1.48,56,"Sometimes","1","3","1","Always","Always","Most of the time",6.4575,25.5661066471877
"aeh","12","Male",1.46,32,"Rarely","2","1","1","Always","Always","Most of the time",6.4575,15.0121974103959
"aeh","11-","Male",1.39,39,"Never","2","1","3","Always","Always","Always",6.4575,20.1852906164277
"aeh","12","Male",NA,NA,"Most of the time","2",NA,"4+","Always","Always","Most of the time",6.4575,NA
"aeh","12","Male",1.43,44,"Rarely","2","1","2","Always","Most of the time","Sometimes",6.4575,21.5169445938677
"aeh","11-","Female",1.43,38,"Never","3","2","2","Most of the time","Always","Most of the time",6.0149,18.582815785613
"aeh","12","Male",1.46,46,"Never","0","0","1","Always","Always","Always",6.4575,21.5800337774442
"aeh","14","Male",1.55,66,"Sometimes",NA,"5+","2",NA,NA,"Sometimes",6.6482,27.471383975026
"aeh","14","Male",1.73,53,"Rarely","2","1","2","Never","Always","Sometimes",6.6482,17.7085769654850
"aeh","14","Male",1.53,81,"Never","1","2","2","Always","Always","Always",6.6482,34.6020761245675
"aeh","14","Male",1.75,51,"Never","1","2","1","Always","Always","Rarely",6.6482,16.6530612244898
"aeh","14","Male",NA,NA,"Never","1","1","1","Rarely","Always","Sometimes",6.6482,NA
"aeh","15","Male",1.73,76,"Never","0","3","2","Always","Always","Sometimes",4.9542,25.3934311203181
"aeh","14","Male",NA,NA,"Never","<1","2","1","Most of the time","Always","Most of the time",6.6482,NA
"aeh","15","Male",1.65,65,"Never","<1","1","1","Most of the time","Most of the time","Sometimes",6.6482,23.8751147842057
"aeh","15","Male",1.8,87,"Never","0","1","1","Most of the time","Always","Sometimes",6.6482,26.8518518518519
"aeh","15","Male",1.73,94,"Sometimes","1","1","1","Most of the time","Always","Rarely",6.6482,31.4076648067092
"aeh","14","Male",1.64,59,"Sometimes","2","2","1","Always","Always","Most of the time",6.6482,21.9363474122546
"aeh","14","Male",1.74,83,"Never","2","2","2","Always","Always","Always",6.6482,27.4144536926939
"aeh","15","Male",1.78,70,"Never","1","3","1","Always","Always","Most of the time",6.6482,22.0931700542861
"aeh","15","Male",1.71,75,"Never","4","4","2","Always","Always","Most of the time",6.6482,25.6489176156766
"aeh","15","Male",NA,NA,"Rarely","<1","3","1","Always","Always","Sometimes",6.6482,NA
"aeh","14","Male",1.58,58,"Sometimes","<1","1","4+","Always","Always","Sometimes",6.6482,23.2334561768947
"aeh","15","Male",1.63,53,"Never","0","1","1","Sometimes","Most of the time","Sometimes",6.6482,19.9480597689036
"aeh","14","Male",1.64,61,"Rarely","<1","1","1","Most of the time","Always","Sometimes",6.6482,22.6799524092802
"aeh","14","Male",1.76,81,"Never","2","5+","1","Always","Always","Most of the time",6.6482,26.1492768595041
"aeh","14","Male",1.65,61,"Sometimes","1","1","2","Always","Always","Sometimes",6.6482,22.4058769513315
"aeh","14","Male",1.6,60,"Never","2","3","1","Always","Always","Most of the time",6.6482,23.4375
"aeh","14","Male",1.58,39,"Never","1","5+","1","Always","Always","Always",6.6482,15.6224963948085
"aeh","14","Male",1.65,97,"Sometimes","3","3","2","Always","Always","Always",6.6482,35.6290174471993
"aeh","15",NA,NA,NA,"Never","1","<1","2","Always","Always","Always",6.6482,NA
"aeh","14","Male",1.72,75,"Never","1","3","2","Always","Always","Always",6.6482,25.3515413737155
"aeh","14","Male",1.62,69,"Rarely","3","3","3","Most of the time","Most of the time","Most of the time",6.6482,26.291723822588
"aeh","15","Male",NA,NA,"Never","2","3","3","Always","Always","Always",6.6482,NA
"aeh","14","Male",NA,NA,"Never","<1","<1","<1","Sometimes","Never","Rarely",6.6943,NA
"aeh","14","Male",1.67,111,"Never","2","2","4+","Always","Always","Always",6.6943,39.8006382444691
"aeh","13","Male",1.56,53,"Never","5+","5+","4+","Always","Always","Most of the time",6.6943,21.7784352399737
"aeh","14","Male",1.45,60,"Never","2","2",NA,NA,"Most of the time",NA,6.6943,28.5374554102259
"aeh","13","Male",1.61,75,"Most of the time","<1","1","1","Always","Always","Always",6.6943,28.9340689016627
"aeh","13","Male",1.7,55,"Never","<1","2","1","Always","Always","Always",6.6943,19.0311418685121
"aeh","13","Male",1.45,69,"Never","2","1","2","Always","Always","Most of the time",6.6943,32.8180737217598
"aeh","13","Male",1.54,53,"Never","1","1","2","Always","Always","Always",6.6943,22.3477820880418
"aeh","13","Male",1.63,81,"Never","5+","2","1","Sometimes","Always","Most of the time",6.6943,30.486657382664
"aeh","14","Male",1.77,113,"Rarely","3","1","2","Always","Always","Always",6.6943,36.0688180280251
"aeh","14","Male",1.71,94,"Always","2","1","2","Rarely","Always","Most of the time",6.6943,32.146643411648
"aeh","13","Male",1.64,69,"Never","2","4","1","Always","Sometimes","Always",6.6943,25.6543723973825
"aeh","13","Male",1.59,56,"Never","5+","5+","2","Most of the time","Always","Always",6.6943,22.1510225070211
"aeh","14","Male",1.7,83,"Never","1","2","2","Always","Always","Always",6.6943,28.719723183391
"aeh","13","Male",1.51,55,"Never","4","1","3","Always","Always","Always",6.6943,24.1217490460945
"aeh","14","Male",1.63,50,"Never","1","<1","<1","Most of the time","Always","Always",6.6943,18.8189243102864
"aeh","12","Male",1.49,55,"Never","2","3","4+","Most of the time","Always","Always",6.6943,24.7736588441962
"aeh","13","Male",1.82,87,"Never","1","2","1","Rarely","Always","Most of the time",6.6943,26.2649438473614
"aeh","13","Male",1.64,103,"Rarely","0","0","1","Always","Always","Always",6.6943,38.2956573468174
"aeh","13","Male",1.46,45,"Never","2","1","3","Most of the time","Always","Always",6.6943,21.1109026083693
"aeh","14","Male",1.53,43,"Sometimes","<1","0","<1","Sometimes","Always","Sometimes",6.6943,18.3690033747704
"aeh","13","Male",1.56,76,"Rarely","<1","<1","<1","Most of the time","Always","Always",6.6943,31.2294543063774
"aeh","13","Male",1.55,51,"Rarely","1","2","2","Always","Always","Always",6.6943,21.2278876170656
"aeh","13","Male",1.6,54,"Never","5+","5+","2","Always","Always","Always",6.6943,21.09375
"aeh","13","Male",1.64,83,"Never","5+","5+","3","Always","Always","Always",6.6943,30.8596073765616
"aeh","15","Male",1.74,93,"Never","3","1","<1","Most of the time","Most of the time","Most of the time",9.7166,30.7173999207293
"aeh","16+","Male",1.74,64,"Never","2","<1","2","Always","Always","Always",9.7166,21.1388558594266
"aeh","16+","Male",1.68,70,"Never","0","2","1","Always","Always","Always",9.7166,24.8015873015873
"aeh","15","Male",1.74,70,"Never","2","<1","2","Always","Always","Always",9.7166,23.1206235962479
"aeh","16+","Female",1.75,65,"Rarely","0","1","0","Most of the time","Sometimes","Sometimes",8.2652,21.2244897959184
"aeh","14","Male",1.77,64,"Never","0","2","2","Always","Always","Always",9.7166,20.4283571132178
"aeh","16+","Male",1.64,54,"Never","2","2","2","Always","Always","Always",9.7166,20.0773349196907
"aeh","16+",NA,NA,NA,NA,"<1","5+","2","Most of the time","Always","Always",9.7166,NA
"aeh","15","Male",1.73,64,"Never","<1","2","2","Always","Always","Always",9.7166,21.3839419960573
"aeh","16+","Male",1.78,115,"Never","<1","1","1","Always","Always","Always",9.7166,36.2959222320414
"aeh","16+","Male",1.68,52,"Never","2","2","1","Always","Always","Always",9.7166,18.4240362811791
"aeh","14","Male",1.6,64,"Never","2","3","1","Always","Always","Always",9.7166,25
"aeh","15","Male",1.62,62,"Always","<1","1","2","Always","Most of the time","Sometimes",9.7166,23.6244474927602
"aeh","16+","Male",1.74,56,"Never","3","4","2","Most of the time","Always","Always",9.7166,18.4964988769983
"aeh","15","Male",1.7,61,"Never","3","1","3","Always","Always","Always",9.7166,21.1072664359862
"aeh","15","Male",1.74,67,"Never","1","1","2","Always","Always","Always",9.7166,22.1297397278372
"aeh","15","Male",1.73,53,"Rarely","<1","1","2","Always","Always","Most of the time",9.7166,17.7085769654850
"aeh","15","Male",1.71,75,"Never","<1","<1","2","Always","Always","Always",9.7166,25.6489176156766
"aeh","15","Male",1.67,50,"Never","1","<1","3","Always","Always","Always",9.7166,17.9282154254366
"aeh","15","Male",1.69,63,"Never","0","0","2","Always","Always","Most of the time",9.7166,22.0580511886839
"aeh","16+","Male",1.76,64,"Rarely","3","3","4+","Always","Always","Always",9.7166,20.6611570247934
"aeh","15","Male",1.69,66,"Never","<1","2","1","Always","Always","Always",9.7166,23.1084345786212
"aeh","15","Male",1.71,93,"Never","0","0","2","Most of the time","Always","Always",9.7166,31.804657843439
"aeh","16+","Male",1.73,85,"Never","1","1","3","Always","Always","Always",9.7166,28.4005479635136
"aeh","15","Male",1.64,57,"Most of the time","<1","<1","2","Sometimes","Always","Sometimes",9.7166,21.1927424152290
"aeh","16+","Male",NA,NA,"Never","0","<1","2","Always","Always","Most of the time",9.7166,NA
"aeh","12","Male",1.42,34,"Never","1","2","4+","Always","Always","Always",6.4424,16.8617337829796
"aeh","13","Male",1.59,80,"Never","1","2","4+","Always","Always","Always",6.4424,31.644317867173
"aeh","16+","Male",1.65,52,"Sometimes","<1","<1","2","Always","Always","Always",6.4424,19.1000918273646
"aeh","13","Male",1.61,46,"Sometimes","<1","0","0","Always","Most of the time","Never",6.4424,17.7462289263531
"aeh","13","Male",NA,NA,"Sometimes","3","1","1","Always","Sometimes","Always",6.4424,NA
"aeh","14","Male",1.55,47,"Most of the time","<1","3","2","Always","Always","Always",6.4424,19.5629552549428
"aeh","14","Male",1.46,33,"Most of the time","0","<1","<1","Always","Always","Sometimes",6.4424,15.4813285794708
"aeh","15","Male",1.6,45,"Sometimes","4","1","2","Always","Always",NA,6.4424,17.578125
"aeh","16+","Male",1.7,52,"Most of the time","<1","3","2","Always","Always","Always",6.4424,17.9930795847751
"aeh","12","Male",1.42,36,"Sometimes","<1","<1","4+","Always","Always","Always",6.4424,17.853600476096
"aeh","16+","Male",1.67,74,"Always","2","1","2","Always","Always","Always",6.4424,26.5337588296461
"aeh","16+","Male",1.78,61,"Never","<1","<1","3",NA,"Always","Always",6.4424,19.252619618735
"aeh","14","Male",1.62,53,"Most of the time","2","<1","2","Sometimes","Sometimes","Sometimes",6.4424,20.1950922115531
"aeh","13","Male",1.47,37,"Never","<1","5+","3","Always","Always","Sometimes",6.4424,17.1224952566060
"aeh","13","Male",1.48,42,"Always","<1","<1","<1","Always","Always","Always",6.4424,19.1745799853908
"aeh","16+","Male",1.73,84,"Never","<1","<1","3","Always","Always","Always",6.4424,28.0664238698253
"aeh","15","Male",1.69,75,"Never","<1","5+","<1","Always","Always","Always",6.4424,26.2595847484332
"aeh","12","Male",1.36,43,"Most of the time","5+","4","<1","Always","Always","Always",6.4424,23.2482698961938
"aeh","16+","Male",1.64,41,"Sometimes","<1","<1","3","Most of the time","Sometimes","Sometimes",6.4424,15.2439024390244
